player+team,rounds_played,vlr_rating,acs,kd,kast,adr,kpr,apr,dpr,fkpr,fdpr,hs_percent,cl_percent,year
tayhuhuLOUD.GC,406,0.94,141.2,0.89,0.75,92.8,0.49,0.35,0.55,0.04,0.07,0.25,0.15,2024
annyyuuFSC,264,0.94,192.3,0.92,0.73,124.9,0.69,0.43,0.75,0.05,0.07,0.26,0.19,2024
gtglukeDa M,238,0.94,179.1,0.92,0.62,114.8,0.64,0.21,0.7,0.07,0.06,0.25,0.11,2024
jumiEMUs,461,0.94,179.9,0.95,0.7,121.3,0.64,0.26,0.67,0.07,0.08,0.2,0.11,2024
mimiFKS.S,1009,0.94,184.8,0.95,0.72,120.0,0.67,0.32,0.7,0.08,0.1,0.34,0.14,2024
SyrupGnG.W,347,0.94,184.2,0.88,0.7,128.6,0.62,0.26,0.7,0.06,0.06,0.24,0.07,2024
Lua CQUAK,718,0.93,166.5,0.87,0.69,112.7,0.6,0.35,0.69,0.05,0.07,0.34,0.16,2024
syd89,559,0.93,168.1,0.83,0.7,115.8,0.59,0.42,0.71,0.05,0.06,0.32,0.16,2024
Ash,286,0.93,171.8,0.92,0.71,113.9,0.61,0.21,0.66,0.06,0.04,0.25,0.08,2024
CrazyMeo,317,0.93,199.0,0.93,0.7,128.1,0.69,0.31,0.74,0.09,0.09,0.2,0.16,2024
MAYYYmini,482,0.93,207.4,0.97,0.68,138.9,0.72,0.22,0.75,0.12,0.16,0.27,0.09,2024
ermelinkaFATE.F,258,0.93,185.1,0.89,0.7,116.5,0.63,0.39,0.71,0.1,0.11,0.28,0.17,2024
SEIDERMZP,566,0.93,162.1,0.85,0.7,107.7,0.56,0.39,0.65,0.07,0.1,0.31,0.12,2025
KubfuCLS,339,0.93,209.8,0.98,0.64,139.2,0.73,0.16,0.75,0.12,0.15,0.29,0.17,2025
picsSSP,493,0.93,192.3,0.88,0.7,126.0,0.68,0.45,0.77,0.07,0.09,0.29,0.15,2024
AliceAG,286,0.93,191.3,0.92,0.67,126.7,0.66,0.27,0.72,0.08,0.06,0.23,0.16,2023
kodakiAzules,222,0.93,207.6,0.94,0.65,141.3,0.71,0.24,0.76,0.13,0.14,0.22,0.08,2023
FrizzNatszLCR,803,0.93,184.9,0.91,0.69,125.6,0.64,0.24,0.71,0.11,0.12,0.28,0.08,2023
LeoZN5R,623,0.93,162.7,0.84,0.75,102.4,0.56,0.5,0.66,0.05,0.07,0.27,0.07,2023
KarmaTOG,647,0.93,212.4,0.93,0.66,139.8,0.74,0.19,0.79,0.16,0.21,0.21,0.06,2023
shenittX1E,238,0.93,178.3,0.86,0.69,120.5,0.61,0.42,0.71,0.05,0.06,0.25,0.14,2025
JujaIL,307,0.93,156.3,0.85,0.68,101.8,0.57,0.43,0.68,0.04,0.07,0.25,0.1,2025
Yuki,222,0.93,212.4,0.93,0.67,144.7,0.73,0.21,0.79,0.14,0.19,0.22,0.19,2025
MorganBBB.GC,259,0.93,194.7,0.91,0.69,133.6,0.68,0.33,0.75,0.05,0.09,0.28,0.0,2025
AtiscaANT.GC,274,0.93,190.1,1.05,0.7,125.6,0.7,0.15,0.67,0.12,0.14,0.26,0.13,2025
YanidoRZN,352,0.93,183.9,0.88,0.69,123.8,0.65,0.35,0.74,0.11,0.1,0.21,0.18,2025
ralleSM,349,0.93,164.8,0.89,0.73,109.4,0.58,0.37,0.65,0.05,0.08,0.3,0.14,2025
just1ce,201,0.93,170.2,0.89,0.68,111.8,0.61,0.32,0.69,0.08,0.09,0.29,0.07,2025
123RGE,244,0.93,208.0,0.94,0.63,140.7,0.74,0.16,0.79,0.13,0.13,0.3,0.05,2025
DisisJohnSGE,367,0.93,222.4,1.01,0.7,140.6,0.76,0.16,0.75,0.19,0.17,0.24,0.13,2025
SmokeAGEA,342,0.93,182.0,0.92,0.67,124.0,0.66,0.26,0.72,0.04,0.1,0.3,0.07,2025
meLSRG,506,0.93,178.8,0.85,0.68,116.8,0.6,0.42,0.71,0.09,0.1,0.27,0.16,2025
KillAAZETA.AC,425,0.93,172.8,0.82,0.68,114.9,0.6,0.37,0.73,0.05,0.08,0.31,0.1,2025
TonboFL,919,0.93,167.9,0.88,0.71,112.4,0.59,0.34,0.67,0.07,0.07,0.27,0.14,2025
ReitaMRSH,919,0.93,180.6,0.94,0.69,120.2,0.64,0.27,0.68,0.07,0.08,0.26,0.09,2025
rusoTXR,547,0.93,190.0,0.96,0.71,128.1,0.7,0.2,0.73,0.08,0.08,0.27,0.09,2025
mikeEPLUG,419,0.93,184.0,0.91,0.68,126.1,0.64,0.24,0.71,0.06,0.07,0.28,0.09,2025
insano,216,0.93,193.8,0.98,0.63,134.2,0.69,0.19,0.71,0.09,0.15,0.33,0.17,2025
DisordedRota,225,0.93,204.2,0.96,0.65,135.7,0.74,0.24,0.77,0.11,0.16,0.43,0.25,2025
Jow6K,221,0.93,195.8,0.98,0.69,117.2,0.71,0.17,0.72,0.12,0.09,0.32,0.15,2025
luckeRRRSGE,452,0.93,209.4,0.96,0.66,135.8,0.73,0.19,0.77,0.17,0.17,0.23,0.22,2025
JaebiNBFX,979,0.93,218.4,0.97,0.71,140.0,0.74,0.22,0.77,0.17,0.16,0.15,0.19,2023
LoudaVW,1003,0.93,202.5,0.96,0.67,131.9,0.72,0.14,0.74,0.17,0.15,0.24,0.16,2023
emptyFOU,1202,0.93,187.8,0.93,0.72,120.7,0.66,0.38,0.71,0.09,0.1,0.27,0.11,2023
KeroTOPG,998,0.93,184.9,0.86,0.69,120.1,0.64,0.39,0.74,0.07,0.07,0.25,0.13,2023
KRXXIA,222,0.93,193.1,0.84,0.68,121.8,0.64,0.45,0.77,0.11,0.11,0.25,0.2,2023
gaabxxWTR,1225,0.93,170.9,0.92,0.72,112.3,0.59,0.32,0.64,0.07,0.07,0.21,0.22,2023
MizernPDF,679,0.93,190.2,0.96,0.71,122.5,0.67,0.31,0.7,0.07,0.08,0.29,0.15,2023
Ri0RGE,393,0.93,185.6,0.88,0.68,122.5,0.64,0.29,0.73,0.07,0.09,0.3,0.14,2023
NecroFSY,498,0.93,209.1,0.92,0.69,133.6,0.71,0.32,0.77,0.17,0.17,0.25,0.13,2023
synsiFAL,880,0.93,170.7,0.89,0.71,113.1,0.61,0.31,0.68,0.06,0.07,0.26,0.13,2023
PureUNI,431,0.93,182.8,0.98,0.7,125.9,0.68,0.18,0.7,0.09,0.11,0.34,0.16,2025
steelDSG,659,0.93,191.0,0.9,0.71,125.6,0.65,0.39,0.72,0.1,0.13,0.21,0.15,2023
tockersLBR,1088,0.93,183.8,0.86,0.72,121.4,0.61,0.43,0.71,0.07,0.07,0.27,0.13,2023
aneXcks,558,0.93,194.2,0.84,0.72,124.4,0.63,0.49,0.75,0.1,0.13,0.25,0.19,2025
julietteAMZ.GC,269,0.93,173.6,0.82,0.71,110.2,0.58,0.51,0.71,0.08,0.1,0.32,0.28,2025
mocatitoLegi,353,0.93,194.4,0.92,0.67,130.8,0.69,0.23,0.75,0.07,0.11,0.2,0.14,2024
GelatycatZEN.GC,872,0.93,168.1,0.86,0.7,116.3,0.6,0.31,0.7,0.07,0.06,0.36,0.07,2024
xykonv,224,0.93,150.7,0.81,0.67,97.8,0.5,0.41,0.62,0.04,0.05,0.29,0.06,2025
HotvruMIX,460,0.93,215.3,0.95,0.67,136.0,0.78,0.25,0.82,0.1,0.14,0.23,0.19,2025
starK10,202,0.93,195.5,0.92,0.71,122.6,0.67,0.42,0.72,0.08,0.07,0.24,0.13,2025
Izz,216,0.93,181.4,0.87,0.69,126.0,0.61,0.34,0.7,0.05,0.08,0.28,0.0,2025
FlawlessPRM,302,0.93,159.7,0.9,0.72,106.3,0.57,0.42,0.64,0.05,0.07,0.24,0.1,2025
alwaysRED,1041,0.93,169.0,0.88,0.7,110.6,0.6,0.33,0.68,0.07,0.09,0.3,0.17,2024
fallacyDrea,234,0.93,196.9,0.86,0.67,127.1,0.67,0.28,0.78,0.06,0.11,0.28,0.13,2024
looah,210,0.93,163.0,0.8,0.66,113.0,0.56,0.29,0.7,0.05,0.06,0.29,0.23,2024
yuranDIG,795,0.93,182.2,0.85,0.7,122.8,0.61,0.39,0.71,0.07,0.09,0.26,0.1,2024
sh1nDVM,1205,0.93,166.0,0.91,0.75,106.3,0.6,0.38,0.66,0.06,0.07,0.29,0.11,2024
GovernorAPK,944,0.93,201.7,0.95,0.69,132.0,0.71,0.21,0.74,0.17,0.17,0.23,0.17,2024
EowynGEM.GC,258,0.93,183.2,0.9,0.74,116.0,0.64,0.45,0.71,0.05,0.05,0.23,0.13,2025
bella,304,0.93,146.3,0.85,0.74,99.6,0.57,0.49,0.67,0.04,0.06,0.25,0.19,2025
Kensie,221,0.93,208.1,0.96,0.65,136.4,0.69,0.19,0.72,0.14,0.11,0.26,0.04,2025
jayjibjib,285,0.93,202.6,0.92,0.71,136.4,0.66,0.27,0.72,0.1,0.1,0.15,0.27,2024
tokaVLGX,212,0.93,194.0,0.85,0.62,139.4,0.65,0.19,0.76,0.09,0.08,0.21,0.09,2024
B1nby0UR.GC,520,0.93,181.0,0.92,0.74,112.6,0.63,0.43,0.68,0.08,0.08,0.25,0.16,2024
ChrissyNB,458,0.93,221.5,1.01,0.69,143.6,0.78,0.18,0.77,0.22,0.21,0.26,0.11,2024
KittyGirl,227,0.93,200.9,0.92,0.61,136.3,0.72,0.18,0.78,0.1,0.12,0.26,0.13,2024
ataraxiaPRA,778,0.93,187.0,0.92,0.67,127.3,0.66,0.18,0.72,0.08,0.07,0.31,0.11,2024
meleliitaLEV.GC,778,0.93,208.8,0.94,0.67,137.0,0.72,0.22,0.77,0.17,0.17,0.29,0.08,2024
AndreaNCL,640,0.93,167.6,0.89,0.74,107.9,0.59,0.46,0.66,0.06,0.06,0.25,0.14,2024
shiwoni,244,0.93,185.3,0.9,0.69,124.1,0.68,0.32,0.75,0.11,0.12,0.2,0.26,2024
angelqNCL,704,0.93,201.1,0.95,0.67,138.9,0.7,0.19,0.74,0.1,0.11,0.23,0.14,2024
InSanie,536,0.93,191.7,0.85,0.69,121.1,0.65,0.41,0.76,0.09,0.1,0.19,0.12,2024
CalciiOXEN.GC,801,0.93,185.1,0.94,0.65,129.4,0.66,0.14,0.7,0.08,0.09,0.29,0.22,2024
ABATMANNCG,329,0.93,191.2,0.88,0.71,135.2,0.66,0.28,0.75,0.05,0.05,0.23,0.17,2023
launq,266,0.93,236.6,0.96,0.63,156.9,0.81,0.18,0.84,0.28,0.26,0.23,0.12,2023
princeGRE,429,0.93,179.4,0.92,0.7,124.0,0.62,0.26,0.68,0.05,0.07,0.26,0.07,2023
CapiLRV,355,0.93,178.4,0.93,0.7,116.3,0.64,0.34,0.68,0.07,0.1,0.29,0.24,2023
pennyYFP,1010,0.93,175.7,0.86,0.74,114.3,0.61,0.42,0.71,0.07,0.09,0.2,0.08,2023
Howl,377,0.93,193.9,0.9,0.73,121.8,0.67,0.36,0.75,0.08,0.06,0.22,0.14,2023
HANLINGZEN,421,0.93,189.4,0.86,0.71,123.5,0.63,0.42,0.73,0.05,0.08,0.3,0.12,2023
JoXJoRID,1575,0.93,169.9,0.85,0.74,110.8,0.56,0.53,0.66,0.07,0.09,0.21,0.17,2023
Reiji,247,0.93,172.8,0.89,0.75,117.2,0.62,0.3,0.7,0.07,0.07,0.28,0.16,2023
NeskaaSVLNT,951,0.93,180.7,0.94,0.69,123.3,0.64,0.17,0.68,0.09,0.08,0.27,0.2,2023
Yokko,366,0.93,174.8,0.87,0.67,117.6,0.62,0.31,0.71,0.04,0.07,0.16,0.05,2024
arya,329,0.93,176.1,0.95,0.74,115.3,0.62,0.3,0.65,0.05,0.06,0.27,0.1,2024
Uvdjet,250,0.93,184.8,0.91,0.67,119.6,0.66,0.25,0.72,0.07,0.11,0.14,0.14,2024
jceyXzil,1063,0.93,196.7,0.92,0.66,134.3,0.69,0.27,0.75,0.12,0.14,0.26,0.17,2024
EvieTeam,548,0.93,193.8,0.87,0.66,126.5,0.65,0.26,0.75,0.13,0.1,0.24,0.07,2024
Flex1nDRG,1039,0.93,193.8,1.02,0.73,119.5,0.67,0.43,0.66,0.07,0.08,0.36,0.15,2024
NaturEEG,632,0.93,176.7,0.85,0.71,116.2,0.61,0.37,0.72,0.06,0.06,0.31,0.13,2024
MarvedNRG,417,0.93,190.8,0.91,0.7,124.4,0.66,0.3,0.72,0.07,0.1,0.27,0.22,2024
texLEV,1778,0.93,193.9,0.99,0.71,129.1,0.69,0.2,0.69,0.1,0.12,0.32,0.13,2024
PolviFMG,631,0.93,213.8,0.93,0.67,143.3,0.72,0.19,0.78,0.2,0.19,0.23,0.13,2024
WrathBZE,745,0.93,182.6,0.84,0.72,123.4,0.63,0.41,0.74,0.06,0.07,0.26,0.17,2023
MuzzACU,405,0.93,185.5,0.84,0.66,129.1,0.64,0.23,0.76,0.07,0.09,0.29,0.05,2023
XéroxPCF,324,0.93,176.9,0.95,0.69,118.0,0.65,0.17,0.68,0.05,0.06,0.3,0.08,2023
StunnyYonk,519,0.93,173.8,0.86,0.72,112.6,0.59,0.41,0.68,0.06,0.06,0.23,0.16,2023
erocDono,203,0.93,169.2,0.84,0.66,111.8,0.6,0.35,0.71,0.06,0.06,0.19,0.15,2023
circuFLK,880,0.93,173.4,0.87,0.7,117.9,0.61,0.28,0.7,0.09,0.07,0.34,0.14,2023
YifangBOBO,304,0.93,195.9,0.92,0.7,126.0,0.67,0.36,0.73,0.08,0.07,0.24,0.19,2023
zedtWYG,340,0.93,183.7,0.87,0.71,118.6,0.66,0.41,0.75,0.05,0.09,0.31,0.12,2023
sturNNIW,966,0.93,177.2,0.87,0.69,116.3,0.62,0.28,0.71,0.07,0.07,0.24,0.14,2023
mksWT,509,0.93,190.6,0.87,0.68,123.9,0.66,0.4,0.76,0.11,0.12,0.23,0.21,2023
PandoFIVE,414,0.93,167.8,0.9,0.72,110.6,0.6,0.34,0.67,0.05,0.05,0.26,0.14,2023
SnipKwStal,450,0.93,192.2,0.91,0.76,129.8,0.65,0.33,0.71,0.08,0.06,0.22,0.07,2023
er1noaxol,574,0.93,186.3,0.94,0.68,123.7,0.66,0.22,0.7,0.1,0.08,0.25,0.05,2024
LinaOne,501,0.93,193.6,0.84,0.67,131.6,0.65,0.37,0.78,0.08,0.07,0.23,0.11,2024
taromieFKS.S,837,0.93,195.3,0.93,0.68,130.8,0.66,0.32,0.71,0.1,0.11,0.21,0.16,2024
plumitadewaDAS.GC,1180,0.93,199.0,0.92,0.7,131.7,0.68,0.33,0.74,0.11,0.14,0.28,0.13,2024
FrossZEN,1020,0.93,174.0,0.89,0.7,114.2,0.6,0.39,0.68,0.07,0.09,0.22,0.14,2024
jotinhaNOTT,816,0.93,182.1,0.9,0.69,118.3,0.62,0.36,0.69,0.08,0.11,0.3,0.12,2024
KOKEDLTT,474,0.93,195.4,0.95,0.68,128.4,0.68,0.24,0.72,0.1,0.14,0.25,0.13,2024
DrastZGMB,1115,0.93,174.2,0.89,0.72,113.1,0.6,0.38,0.67,0.08,0.07,0.2,0.13,2024
BawnBRKA,257,0.93,177.2,0.83,0.74,123.4,0.61,0.37,0.73,0.08,0.11,0.23,0.06,2024
gucc107WVU,892,0.93,176.7,0.88,0.71,116.5,0.61,0.38,0.7,0.05,0.06,0.22,0.15,2024
roxieVLNT,1284,0.93,176.6,0.93,0.71,115.1,0.62,0.34,0.67,0.07,0.11,0.37,0.11,2023
AceKBG,358,0.93,174.4,0.91,0.74,114.4,0.64,0.35,0.7,0.08,0.08,0.34,0.17,2023
AnthemSZ,486,0.93,189.7,0.88,0.73,128.7,0.64,0.32,0.73,0.06,0.09,0.27,0.16,2023
JessieVashTS,908,0.93,179.4,0.88,0.69,120.6,0.61,0.32,0.69,0.07,0.08,0.24,0.16,2023
XuAN4AM,358,0.93,196.3,0.95,0.7,121.6,0.66,0.2,0.7,0.09,0.09,0.2,0.21,2023
eurAVN,595,0.93,192.7,0.87,0.7,130.3,0.66,0.33,0.76,0.09,0.1,0.27,0.15,2024
ShalabyRAAD,1112,0.93,194.8,0.97,0.67,128.7,0.69,0.19,0.71,0.1,0.13,0.23,0.2,2024
DazeryufCD,797,0.93,191.7,0.87,0.72,128.1,0.64,0.36,0.74,0.08,0.09,0.22,0.17,2024
bryceDSG,1150,0.93,171.0,0.91,0.71,110.4,0.61,0.33,0.67,0.07,0.1,0.28,0.13,2024
pvSSES,426,0.93,193.0,0.96,0.63,128.9,0.71,0.18,0.74,0.05,0.08,0.28,0.18,2024
Sab1nho,254,0.93,200.4,1.03,0.67,123.5,0.72,0.11,0.7,0.16,0.15,0.17,0.05,2024
ezzyMiBH,976,0.93,205.7,0.94,0.63,133.2,0.73,0.2,0.78,0.12,0.14,0.32,0.14,2024
EARTHYBNC,1023,0.93,170.6,0.86,0.72,111.2,0.58,0.42,0.67,0.05,0.08,0.22,0.16,2024
Lonely,244,0.93,176.5,0.85,0.65,118.9,0.62,0.36,0.73,0.04,0.04,0.23,0.1,2024
tomatteFIVE,504,0.93,177.4,0.92,0.7,118.0,0.63,0.33,0.68,0.06,0.11,0.35,0.15,2024
m4xikkMIR,811,0.93,186.0,0.9,0.65,123.4,0.66,0.29,0.73,0.08,0.1,0.37,0.18,2024
Frisk,298,0.93,186.5,0.95,0.65,126.4,0.69,0.15,0.72,0.08,0.1,0.31,0.03,2024
aimhunterrFRG,758,0.93,222.6,0.94,0.66,147.3,0.76,0.18,0.81,0.16,0.2,0.25,0.2,2024
mishuEspe,364,0.93,195.5,0.86,0.74,136.9,0.66,0.31,0.77,0.11,0.07,0.26,0.11,2024
nk4yAXL,361,0.93,205.7,0.94,0.67,136.6,0.73,0.17,0.78,0.14,0.14,0.32,0.05,2024
JCunTMM,403,0.93,218.0,0.92,0.64,147.3,0.72,0.26,0.78,0.11,0.17,0.27,0.15,2023
TunaRAAD,725,0.93,224.7,0.96,0.66,150.7,0.78,0.16,0.81,0.2,0.22,0.26,0.19,2023
RealitySPE,845,0.93,189.6,0.95,0.68,126.3,0.64,0.21,0.68,0.08,0.11,0.24,0.12,2023
Clarou3DO,217,0.93,169.1,0.93,0.67,119.8,0.59,0.14,0.64,0.03,0.06,0.18,0.11,2023
AyaèrnaCGK,330,0.93,180.3,0.84,0.73,114.6,0.61,0.43,0.73,0.08,0.08,0.18,0.29,2023
miraiRZN,544,0.93,164.9,0.85,0.72,107.1,0.58,0.43,0.68,0.04,0.06,0.28,0.18,2023
shyCAL.S,415,0.93,175.5,0.91,0.7,114.3,0.64,0.39,0.71,0.05,0.08,0.23,0.03,2023
ConyMIX,468,0.93,166.3,0.86,0.74,112.6,0.56,0.39,0.65,0.06,0.09,0.19,0.23,2023
CherzingaSYNC,1012,0.93,185.4,0.85,0.73,117.9,0.61,0.48,0.72,0.08,0.09,0.14,0.12,2023
ZoeLiLFSX,505,0.93,198.2,0.92,0.65,130.9,0.69,0.24,0.74,0.13,0.15,0.23,0.17,2023
sae2FF,588,0.93,155.6,0.87,0.71,100.7,0.55,0.35,0.63,0.04,0.05,0.14,0.1,2023
HanaHime,985,0.93,178.4,0.88,0.73,118.2,0.61,0.37,0.7,0.08,0.12,0.24,0.17,2023
serenitySKULL,717,0.93,202.3,0.92,0.67,129.8,0.72,0.18,0.77,0.15,0.17,0.2,0.12,2023
yu1n4Kill,642,0.93,183.8,0.89,0.72,120.7,0.63,0.34,0.71,0.09,0.09,0.22,0.12,2023
wasemaGK,675,0.93,187.1,0.88,0.73,120.3,0.63,0.4,0.72,0.13,0.12,0.28,0.2,2023
SogateWGS,358,0.93,185.2,0.82,0.72,120.1,0.63,0.53,0.76,0.06,0.08,0.28,0.15,2023
xprt,281,0.93,193.8,0.94,0.68,122.9,0.68,0.27,0.72,0.1,0.1,0.25,0.09,2023
feainneweddTiA,456,0.93,171.3,0.86,0.73,110.7,0.58,0.48,0.67,0.06,0.09,0.17,0.12,2023
krennSZ.GC,424,0.93,195.6,0.91,0.7,128.2,0.66,0.35,0.73,0.11,0.15,0.2,0.19,2023
TajnaIWC.F,1196,0.93,160.0,0.86,0.75,103.4,0.56,0.46,0.65,0.04,0.04,0.28,0.2,2023
XJianKBG,296,0.93,172.2,0.88,0.76,111.3,0.6,0.4,0.68,0.06,0.08,0.24,0.16,2023
ChainyyySPE,1029,0.93,184.2,0.94,0.69,123.1,0.64,0.2,0.68,0.07,0.11,0.2,0.17,2023
KheopsGNG,1412,0.93,176.6,0.91,0.73,114.3,0.63,0.37,0.69,0.06,0.1,0.32,0.22,2024
Kash,222,0.93,197.0,0.84,0.65,128.9,0.66,0.37,0.78,0.08,0.11,0.27,0.06,2024
BMVUNC.DN,699,0.93,173.3,0.89,0.71,113.6,0.61,0.28,0.69,0.05,0.06,0.29,0.13,2024
krysySFIVE,686,0.93,181.1,0.89,0.73,116.4,0.63,0.37,0.71,0.06,0.07,0.28,0.11,2024
ray4cAE,1262,0.93,210.5,0.95,0.71,133.7,0.71,0.24,0.75,0.15,0.17,0.12,0.26,2024
Jeong HiBFX,359,0.93,183.9,0.84,0.68,123.4,0.62,0.4,0.74,0.04,0.05,0.24,0.07,2024
gloveeGAL,1668,0.93,175.9,0.9,0.72,115.6,0.61,0.33,0.68,0.07,0.08,0.25,0.15,2024
Typhon,211,0.93,175.8,0.88,0.68,118.0,0.64,0.3,0.72,0.07,0.08,0.35,0.12,2024
xPatrycksioO2G,222,0.93,184.1,0.86,0.73,118.1,0.64,0.48,0.75,0.08,0.11,0.25,0.15,2024
Armel0wDECL,282,0.93,176.1,1.02,0.72,115.3,0.66,0.22,0.65,0.09,0.07,0.29,0.05,2023
regibron,552,0.93,173.8,0.87,0.72,113.0,0.59,0.4,0.68,0.05,0.08,0.21,0.2,2023
Avane6K.Fem,335,0.93,192.1,0.9,0.67,126.6,0.67,0.24,0.75,0.05,0.08,0.28,0.11,2023
nitr0M80,383,0.93,179.4,0.95,0.72,118.4,0.62,0.23,0.66,0.08,0.08,0.23,0.16,2024
HakaneFG,253,0.93,178.2,0.88,0.67,124.1,0.58,0.25,0.66,0.08,0.11,0.17,0.17,2023
ShawermaMJY.M,505,0.93,178.4,0.86,0.75,114.9,0.6,0.53,0.7,0.06,0.08,0.14,0.15,2023
Glitch,227,0.93,186.4,0.86,0.7,121.5,0.64,0.41,0.74,0.06,0.11,0.23,0.15,2023
roverAlph,251,0.93,182.6,0.87,0.71,120.2,0.6,0.31,0.69,0.04,0.06,0.22,0.05,2023
Astin,398,0.93,181.4,0.92,0.73,115.2,0.64,0.31,0.69,0.05,0.05,0.28,0.12,2024
toastpamFCS.GC,255,0.93,178.5,0.88,0.66,113.3,0.63,0.34,0.71,0.07,0.09,0.16,0.15,2023
TailoSere,550,0.93,186.5,0.93,0.69,126.3,0.66,0.18,0.71,0.08,0.08,0.25,0.13,2023
SyeGnG.W,1403,0.93,184.2,0.92,0.71,120.8,0.63,0.32,0.69,0.06,0.08,0.16,0.13,2023
habibtiMESO,550,0.93,193.5,0.9,0.72,128.2,0.67,0.4,0.75,0.08,0.08,0.26,0.18,2023
maeFT S,806,0.93,173.6,0.89,0.72,114.0,0.61,0.32,0.69,0.09,0.07,0.33,0.13,2023
dzienYCHT,268,0.93,216.2,1.0,0.68,144.0,0.75,0.18,0.76,0.17,0.19,0.3,0.13,2023
SapphoYARI,201,0.93,219.7,0.92,0.69,140.0,0.73,0.42,0.79,0.18,0.18,0.24,0.27,2023
HayapiGG,218,0.93,167.1,0.88,0.71,107.8,0.58,0.31,0.66,0.06,0.05,0.2,0.15,2024
Add3rTTR,1024,0.93,190.5,0.94,0.68,126.6,0.68,0.23,0.72,0.08,0.11,0.31,0.14,2024
Ayagator9,338,0.93,207.3,0.91,0.64,138.7,0.69,0.29,0.75,0.14,0.11,0.31,0.1,2024
tripsyMT,1118,0.93,202.0,0.98,0.69,137.2,0.73,0.2,0.74,0.08,0.1,0.3,0.17,2024
hypeRRGG,586,0.93,179.6,0.87,0.72,115.1,0.61,0.42,0.7,0.08,0.09,0.22,0.15,2024
TinyladyITB.P,718,0.93,221.1,0.97,0.68,146.3,0.77,0.21,0.8,0.19,0.23,0.21,0.16,2023
emiliaECF,218,0.93,194.1,0.93,0.68,128.1,0.71,0.19,0.76,0.09,0.11,0.28,0.23,2023
Starlight,578,0.93,184.6,0.98,0.72,118.4,0.67,0.22,0.68,0.08,0.09,0.26,0.1,2023
LateufuVi,1350,0.93,167.6,0.9,0.74,105.9,0.59,0.47,0.66,0.05,0.06,0.26,0.16,2023
sammymmas,1026,0.93,163.2,0.87,0.72,103.3,0.57,0.41,0.65,0.04,0.06,0.17,0.13,2023
elinoORZN,483,0.93,187.8,0.91,0.69,130.0,0.64,0.16,0.7,0.06,0.06,0.18,0.16,2023
angieGett,451,0.93,211.7,0.92,0.69,137.9,0.71,0.28,0.77,0.16,0.15,0.21,0.1,2023
CilleHERO,1162,0.93,188.3,0.96,0.72,123.4,0.68,0.25,0.71,0.08,0.11,0.3,0.11,2023
anninhaASTRO.F,1056,0.93,181.8,0.9,0.7,119.6,0.64,0.31,0.71,0.08,0.1,0.29,0.18,2023
shuurenNTH,991,0.93,170.6,0.9,0.72,112.6,0.59,0.31,0.66,0.07,0.06,0.21,0.21,2023
luckyDRX.C,529,0.93,181.5,0.84,0.74,120.2,0.63,0.55,0.75,0.04,0.09,0.2,0.07,2023
SataN,236,0.93,175.2,0.92,0.65,119.8,0.63,0.27,0.68,0.06,0.06,0.26,0.06,2024
l0udlyKPI,1095,0.93,180.4,0.93,0.67,120.4,0.62,0.26,0.67,0.09,0.1,0.33,0.15,2024
JafWIN,975,0.93,183.5,0.93,0.69,121.0,0.66,0.3,0.71,0.07,0.09,0.32,0.16,2024
BlackWizNFX,1377,0.93,178.1,0.91,0.73,116.7,0.63,0.36,0.69,0.07,0.08,0.28,0.16,2024
demekGN,969,0.93,210.5,0.98,0.68,135.8,0.74,0.14,0.75,0.18,0.18,0.23,0.05,2024
AMNESTYRNP,919,0.93,185.2,0.93,0.73,124.5,0.65,0.31,0.7,0.08,0.08,0.28,0.1,2024
pr0xyMARU,440,0.93,178.2,0.84,0.69,122.4,0.62,0.33,0.73,0.06,0.08,0.35,0.18,2024
jumiEMUs,292,0.93,190.1,0.91,0.62,128.5,0.67,0.24,0.73,0.07,0.07,0.18,0.14,2023
M0M0DRM,336,0.93,183.4,0.97,0.71,120.5,0.66,0.2,0.68,0.07,0.07,0.2,0.13,2023
Novi1UP,256,0.93,195.5,0.86,0.64,134.7,0.65,0.25,0.76,0.07,0.05,0.2,0.02,2023
LunaBSX,424,0.93,203.5,0.96,0.68,132.4,0.72,0.17,0.75,0.17,0.17,0.26,0.14,2023
limitadoDIS,812,0.93,184.9,0.93,0.7,121.4,0.66,0.23,0.71,0.06,0.09,0.31,0.18,2024
Wyz19,212,0.93,200.5,0.89,0.64,132.1,0.72,0.2,0.8,0.06,0.06,0.31,0.07,2024
Rockah,413,0.93,162.3,0.84,0.74,103.9,0.56,0.49,0.67,0.05,0.06,0.24,0.31,2024
Wicked50PF,246,0.93,167.9,0.82,0.72,109.9,0.57,0.52,0.69,0.07,0.09,0.24,0.2,2024
r1zvaNESC,477,0.93,193.1,0.9,0.69,132.9,0.68,0.31,0.75,0.09,0.08,0.33,0.09,2024
MOCKINGNW,480,0.93,193.9,0.92,0.7,128.0,0.66,0.26,0.72,0.14,0.12,0.25,0.2,2024
ReboROSE,233,0.93,176.8,0.89,0.69,119.6,0.6,0.33,0.67,0.05,0.1,0.21,0.18,2024
CalamareeeTRIDENT,217,0.93,199.5,0.9,0.72,131.5,0.7,0.25,0.77,0.12,0.12,0.24,0.09,2024
LaraATNR,706,0.93,195.1,0.93,0.72,132.9,0.68,0.18,0.73,0.09,0.07,0.18,0.16,2023
